9 0 9	BB.K..CCCKU..AAKUG.FF.UG.....GEEE.TT 
16 7 9	....BBCCC....AAKUGFF.KUG...KUGEEETT. B96 K98 U99 G98 F99 T99 
16 7 9	.BB..GCCCK.GAA.KUGFF.KU.....U.EEETT. B99 K99 U99 A99 G98 F99 T99 
16 7 9	BB....CCC..G.AAKUGFF.KUG...KU.EEETT. K98 U99 G97 F99 T99 
16 7 9	BB...G..CCCGAA.KUGFF.KU....KU.EEE.TT K96 C98 U99 A99 G98 F99 
16 7 9	....BB.CCCUG.AAKUGFF.KUG...K..EEETT. B96 K98 C99 G97 F99 T99 
16 7 9	...BB..CCC.G.AAKUGFF.KUG...KU.EEE.TT B97 K96 C99 U99 G99 F99 
16 7 9	....BBCCC.UGAA.KUGFF.KUG...K..EEETT. B96 K98 A99 G97 F99 T99 
16 7 9	.BB..G.CCC.GAA.KUG.FFKU....KU.EEETT. B99 K98 C99 U99 A99 G98 T99 
16 7 9	...BBG..CCCG.AAKUG.FFKU....KU.EEETT. B97 K98 C98 U99 G96 T99 
16 7 9	....BB..CCC.AA.KUGFF.KUG...KUG.EEETT B96 K98 C98 U99 A99 F99 E99 
16 7 9	...BB.CCCK.G.AAKUGFF.KUG....U.EEETT. B97 K99 U99 G97 F99 T99 
16 7 9	BB......CCCG.AAKUGFF.KUG...KU.EEE.TT K96 C98 U99 G97 F99 
16 7 9	BB...G.CCC.G.AAKUGFF.KU....KU.EEETT. K96 C99 U99 G98 F99 T99 
16 7 9	....BBCCCK.GAA.KUG.FFKUG....U.EEE.TT B96 K95 U99 A99 G99 
16 7 9	...KBBCCCKUGAA.KUGFF..UG.......EEETT B96 K96 A99 G99 F99 E99 
16 7 9	...KBBCCCK..AA.KUGFF..UG....UGEEETT. B96 K94 U99 A99 F99 T99 
16 7 9	BB....CCCK.GAA.KUGFF.KUG....U.EEETT. K99 U99 A99 G97 F99 T99 
16 7 9	...KBBCCCK..AA.KUGFF..UG....UG.EEETT B96 K94 U99 A99 F99 E99 
16 7 9	.BB.UG.CCCUG.AAKUG...KFF...K...EEETT B99 K98 C99 U99 G98 F97 E99 
16 7 9	..BBUGCCC.UG.AAKUG...KFF...K...EEETT B98 K98 U99 G98 F97 E99 
16 7 9	BB..U.CCC.UGAA.KUGFF.K.G...K...EEETT K98 U99 A99 G99 F97 E99 
16 7 9	.BB..G.CCCUGAA.KUG.FFKU....K..EEETT. B99 K98 C99 A99 G96 T99 
16 7 9	..BB...CCCUG.AAKUG.FFKUG...K..EEETT. B98 K98 C99 G97 T99 
16 7 9	..BB....CCCGAA.KUG.FFKUG...KU.EEETT. B98 K98 C98 U99 A99 G99 T99 
16 7 9	...BB..CCCU.AA.KUG.FFKUG...K.GEEETT. B97 K98 C99 A99 G98 T99 
16 7 9	BB..UGCCCKUG.AAKUGFF.K........EEETT. K97 U99 G96 F99 T99 
16 7 9	....BBCCC..GAA.KUGFF.KUG...KU.EEETT. B96 K98 U99 A99 G99 F99 T99 
16 7 9	...BB.CCC..GAA.KUG.FFKUG...KU.EEETT. B97 K98 U99 A99 G97 T99 
16 7 9	..BB...CCCUGAA.KUG.FFKUG...K..EEETT. B98 K98 C99 A99 G97 T99 
16 7 9	..BBUG.CCCUG.AAKUG.FFK.....K..EEETT. B98 K98 C99 U99 G96 T99 
16 7 9	...KBBCCCKUGAA.KUGFF..UG......EEETT. B96 K98 A99 G99 F99 T99 
16 7 9	.BBK..CCCK..AA.KUGFF..UG....UGEEETT. B99 U99 A99 G98 F99 T99 
16 7 9	...BB.CCCK..AA.KUG.FFKUG....UG.EEETT B97 K99 U99 A99 F98 E99 
16 7 9	..BBU..CCCUG.AAKUG.FFK.G...K..EEETT. B98 K98 C99 U99 G97 T99 
16 7 9	..BB...CCC.G.AAKUG.FFKUG...KU.EEETT. B98 K98 C99 U99 G97 T99 
16 7 9	..BB...CCC.G.AAKUGFF.KUG...KU.EEETT. B98 K98 C99 U99 G99 F99 T99 
16 7 9	.BB....CCCU..AAKUGFF.KUG...K.GEEETT. B99 K98 C99 G98 F99 T99 
16 7 9	..BB.G.CCC.GAA.KUGFF.KU....KU.EEE.TT B98 K98 C99 U99 A99 G98 F99 
16 7 9	....BB.CCC.G.AAKUGFF.KUG...KU..EEETT B96 K98 C99 U99 G99 F99 E99 
16 7 9	..BB.....CCCAA.KUGFF.KUG...KUG.EEETT B98 K98 C97 U99 A99 F99 E99 
16 7 9	....BB.CCCU.AA.KUG.FFKUG...K.GEEETT. B96 K98 C99 A99 G98 T99 
16 7 9	...BBG.CCCUG.AAKUGFF.KU....K..EEETT. B97 K98 C99 G96 F99 T99 
16 7 9	...BBG.CCCUGAA.KUG.FFKU....K..EEETT. B97 K98 C99 A99 G96 T99 
16 7 9	.BB....CCCUGAA.KUG.FFKUG...K..EEETT. B99 K98 C99 A99 G97 T99 
16 7 9	...KBBCCCKUGAA.KUG..FFUG......EEE.TT B96 K94 A99 G99 F97 
16 7 9	BB...GCCCKUGAA.KUG.FFKU.......EEE.TT K93 U98 A99 G98 
16 7 9	..BB....CCC.AA.KUGFF.KUG...KUGEEETT. B98 K98 C98 U99 A99 F99 T99 
16 7 9	BB.....CCC.GAA.KUGFF.KUG...KU.EEE.TT K96 C99 U99 A99 G99 F99 
16 7 9	...BB...CCCG.AAKUG.FFKUG...KU.EEETT. B97 K98 C98 U99 G97 T99 
16 7 9	...KBBCCCK.G.AAKUG..FFUG....U.EEETT. B96 K98 U99 G99 F99 T99 
16 7 9	.BB...CCCKUG.AAKUG.FFKUG.......EEETT B99 K99 G97 F98 E99 
16 7 9	.BB.....CCCG.AAKUG.FFKUG...KU.EEETT. B99 K98 C98 U99 G97 T99 
16 7 9	....BB..CCC.AA.KUG.FFKUG...KUGEEE.TT B96 K96 C98 U99 A99 
16 7 9	BB......CCC.AA.KUGFF.KUG...KUGEEETT. K98 C98 U99 A99 F99 T99 
16 7 9	...BBGCCC..G.AAKUG.FFKU....KU.EEETT. B97 K98 U99 G96 T99 
16 7 9	.BB.U..CCCUG.AAKUG.FFK.G...K..EEETT. B99 K98 C99 U99 G97 T99 
16 7 9	.BB.U..CCCU..AAKUG.FFK.G...K.GEEETT. B99 K98 C99 U99 G98 T99 
16 7 9	..BB...CCCUGAA.KUGFF.KUG...K..EEETT. B98 K98 C99 A99 G99 F99 T99 
16 7 9	...BB...CCC.AA.KUGFF.KUG...KUG.EEETT B97 K98 C98 U99 A99 F99 E99 
16 7 9	.BB.....CCCGAA.KUG.FFKUG...KU.EEETT. B99 K98 C98 U99 A99 G99 T99 
16 7 9	.BBKUGCCCKUG.AAKUG...FF.......EEE.TT B99 U99 G96 F98 T98 
16 7 9	..BB....CCCGAA.KUG.FFKUG...KU..EEETT B98 K98 C98 U99 A99 G99 E99 
16 7 9	...BBG.CCCUGAA.KUGFF.KU....K...EEETT B97 K98 C99 A99 G98 F99 E99 
16 7 9	..BBU.CCCKUGAA.KUG.FFK.G......EEETT. B98 K99 U99 A99 G97 T99 
16 7 9	..BBUGCCCKUGAA.KUGFF.K.........EEETT B98 K99 U99 A99 G98 F99 E99 
16 7 9	BB.....CCC.GAA.KUG.FFKUG...KU.EEETT. K98 C97 U99 A99 G99 T99 
16 7 9	...BB...CCC..AAKUG.FFKUG...KUG.EEETT B97 K98 C98 U99 F98 E99 
16 7 9	.BB..GCCCK.GAA.KUG.FFKU.....U.EEETT. B99 K99 U99 A99 G96 T99 
16 7 9	...BB...CCCGAA.KUG.FFKUG...KU..EEETT B97 K98 C98 U99 A99 G99 E99 
16 7 9	...BBG..CCCGAA.KUGFF.KU....KU.EEE.TT B97 K98 C98 U99 A99 G98 F99 
14 8 6	...BBG..CCCGAA..UGFF.KU....KU.EEEKTT B97 K97 C98 U99 A99 G98 F99 
16 7 9	.BB..GCCC..GAA.KUGFF.KU....KU..EEETT B99 K98 U99 A99 G98 F99 E99 
16 7 9	...BBG..CCCGAA.KUG.FFKU....KU.EEETT. B97 K98 C98 U99 A99 G98 T99 
16 7 9	....BB.CCC.GAA.KUG.FFKUG...KU..EEETT B96 K98 C99 U99 A99 G99 E99 
16 7 9	.BBK..CCCKUGAA.KUG.FF.UG.......EEETT B99 K98 A99 G97 E99 
16 7 9	BB...G.CCCUGAA.KUG.FFKU....K..EEETT. K98 C99 A99 G96 T99 
16 7 9	...BB..CCC...AAKUG.FFKUG...KUG.EEETT B95 C99 K98 U99 E99 
16 7 9	...KBBCCCKUGAA.KUG..FFUG......EEETT. B96 K94 A99 G99 F99 T99 
16 7 9	....BB...CCCAA.KUGFF.KUG...KUGEEE.TT B96 K98 C97 U99 A99 F99 
16 7 9	...KBBCCCKU.AA.KUGFF..UG.....GEEETT. B96 K94 A99 F97 T99 
16 7 9	...BBGCCC.UG.AAKUGFF.KU....K..EEETT. B97 K98 G96 F99 T99 
16 7 9	....BB..CCC.AA.KUGFF.KUG...KUGEEETT. B96 K98 C98 U99 A99 F99 T99 
16 7 9	.BB..G..CCCG.AAKUGFF.KU....KU.EEE.TT B99 K96 C98 U99 G98 F99 
16 10 6	BB..UG.CCCUG..AAUG...KFF...K..EEEKTT B98 U99 G98 C99 A97 K97 F97 
16 7 9	..BBU.CCC.U.AA.KUGFF.K.G...K.G.EEETT B98 K96 U99 A99 F99 E99 
16 10 6	.BB.UG.CCCUGAA..UG...KFF...K..EEEKTT B97 U99 G98 C99 A99 K97 F97 
16 7 9	..BBU.CCCKUGAA.KUGFF.K.G......EEETT. B98 K99 U99 A99 G99 F99 T99 
16 7 9	....BB.CCC.G.AAKUGFF.KUG...KU.EEETT. B96 K98 C99 U99 G99 F99 T99 
16 7 9	....BB..CCCG.AAKUGFF.KUG...KU.EEE.TT B96 K96 C98 U99 G99 F99 
17 8 9	....BB.CCC.GAA.KUGFF.KUG...KU..EEETT B96 K98 C99 U99 A99 G99 F99 E99 
17 8 9	....BB.CCC.GAA.KUGFF.KUG...KU.EEETT. B96 K98 C99 U99 A99 G99 F99 T99 
17 8 9	...KBBCCCK..AA.KUG.FF.UG....UGEEE.TT B96 K94 U99 A99 F96 
17 8 9	.BB....CCC.GAA.KUGFF.KUG...KU.EEETT. B99 K98 C99 U99 A99 G99 F99 T99 
17 8 9	...KBBCCCK.GAA.KUG..FFUG....U.EEETT. B96 K96 U99 A99 G99 F99 T99 
17 8 9	...BB...CCCGAA.KUG.FFKUG...KU.EEETT. B97 K98 C98 U99 A99 G97 T99 
17 8 9	....BB..CCCGAA.KUG.FFKUG...KU.EEETT. B96 K98 C98 U99 A99 G97 T99 
17 8 9	..BBUGCCCKUGAA.KUGFF.K........EEETT. B98 K99 U99 A99 G96 F99 T99 
17 8 9	..BB.G..CCCGAA.KUG.FFKU....KU..EEETT B96 G98 C98 A99 K98 U99 E99 
17 8 9	....BB...CCCAA.KUG.FFKUG...KUGEEETT. B96 K98 C97 U99 A99 G98 T99 
17 8 9	..BBUGCCCKUG.AAKUG...KFF......EEE.TT B98 K95 U99 G98 F97 
17 8 9	...BB..CCC.GAA.KUGFF.KUG...KU..EEETT B97 K98 C99 U99 A99 G99 F99 E99 
17 8 9	...KBBCCCK...AAKUG..FFUG....UGEEETT. B96 K96 U99 G98 F99 T99 
17 8 9	.BB.U..CCCUGAA.KUGFF.K.G...K..EEE.TT B99 K96 C99 U99 A99 G99 F99 
17 8 9	.BB.U..CCCUGAA.KUGFF.K.G...K...EEETT B99 K98 C99 U99 A99 G99 F99 E99 
17 8 9	..BB...CCC.GAA.KUGFF.KUG...KU.EEETT. B98 K98 C99 U99 A99 G99 F99 T99 
17 8 9	...BB..CCC.GAA.KUGFF.KUG...KU.EEETT. B97 K98 C99 U99 A99 G99 F99 T99 
17 8 9	.BB.UGCCC.UGAA.KUG.FFK.....K..EEETT. B99 K98 U97 A99 G96 T99 
17 8 9	..BBU.CCCKU.AA.KUGFF.K.G.....GEEE.TT B98 K95 U99 A99 G98 F99 
17 8 9	...BBG.CCC.GAA.KUGFF.KU....KU.EEETT. B97 K98 C99 U99 A99 G98 F99 T99 
17 8 9	...BBGCCCK.GAA.KUG.FFKU.....U.EEETT. B97 K99 U99 A99 G96 T99 
17 8 9	.BBK.GCCCK.G.AAKUGFF..U.....U.EEETT. B99 K96 U99 G96 F99 T99 
17 8 9	.BBK.GCCCKUGAA.KUG..FFU.......EEETT. B99 U98 A99 G96 F99 T99 
17 8 9	.BBKU.CCCKUGAA.KUG..FF.G......EEETT. B99 U97 A99 G97 F99 T99 
17 8 9	...BB...CCCGAA.KUGFF.KUG...KU.EEETT. B97 K98 C98 U99 A99 G99 F99 T99 
17 8 9	.BBK.GCCCKUGAA.KUGFF..U.......EEETT. B99 K96 A99 G96 F99 T99 
17 8 9	..BB.GCCCK.G.AAKUGFF.KU.....U.EEETT. B94 K99 U99 F99 G96 T99 
17 8 9	.BB..G.CCC.GAA.KUGFF.KU....KU..EEETT B99 K98 C99 U99 A99 G98 F99 E99 
17 8 9	....BB..CCCGAA.KUGFF.KUG...KU.EEETT. B96 K98 C98 U99 A99 G99 F99 T99 
17 8 9	..BB.G.CCC.GAA.KUGFF.KU....KU..EEETT B98 K98 C99 U99 A99 G98 F99 E99 
17 8 9	BB...G.CCC.G.AAKUGFF.KU....KU.EEETT. K98 C99 U99 A98 G98 F99 T99 
17 8 9	..BB.G.CCC.GAA.KUGFF.KU....KU.EEETT. B98 K98 C99 U99 A99 G98 F99 T99 
17 8 9	....BBCCC...AA.KUGFF.KUG...KUGEEETT. B96 K98 U99 A99 G98 F99 T99 
17 8 9	...KBBCCCK.GAA.KUGFF..UG....U.EEETT. B96 K98 U99 A99 G99 F99 T99 
17 8 9	..BBU..CCCUGAA.KUGFF.K.G...K...EEETT B98 K98 C99 U99 A99 G99 F99 E99 
17 8 9	..BB.GCCC..GAA.KUGFF.KU....KU.EEETT. B98 K98 U99 A99 G96 F99 T99 
17 8 9	.BB...CCC..GAA.KUGFF.KUG...KU.EEETT. B99 K98 U99 A99 G97 F99 T99 
17 8 9	....BBCCCK.GAA.KUGFF.KUG....U.EEETT. B96 K99 U99 A99 G97 F99 T99 
17 8 9	.BB.U..CCCUGAA.KUG.FFK.G...K...EEETT B97 U99 C99 G99 A99 K98 E99 
17 8 9	....BBCCC..GAA.KUGFF.KUG...KU.EEETT. B96 K98 U99 A99 G97 F99 T99 
17 8 9	.BB.U..CCCUG.AAKUGFF.K.G...K..EEE.TT B99 K96 C99 U99 G97 F99 
17 8 9	...BB...CCC..AAKUGFF.KUG...KUGEEE.TT B97 K96 C98 U99 G96 F99 
17 8 9	..BB....CCCGAA.KUGFF.KUG...KU..EEETT B98 K98 C98 U99 A99 G99 F99 E99 
17 8 9	.BB.....CCCGAA.KUG.FFKUG...KU.EEETT. B99 K98 C98 U99 A99 G97 T99 
17 8 9	.BB.UGCCC.UGAA.KUGFF.K.....K..EEETT. B99 K98 U99 A99 G96 F99 T99 
17 8 9	..BBU..CCCUGAA.KUGFF.K.G...K..EEETT. B98 K98 C99 U99 A99 G99 F99 T99 
17 8 9	..BBUGCCC.UGAA.KUG...KFF...K...EEETT B98 K98 U99 A99 G98 F97 E99 
17 8 9	..BBUG.CCCUG.AAKUG...KFF...K...EEETT B98 K98 C99 U99 G98 F97 E99 
17 8 9	.BB.....CCCGAA.KUGFF.KUG...KU.EEETT. B99 K98 C98 U99 A99 G99 F99 T99 
17 8 9	..BB...CCCUGAA.KUGFF.KUG...K..EEE.TT B98 K98 C99 A99 G99 F99 E98 
17 8 9	.BBKU.CCCKUG.AAKUGFF...G......EEE.TT B99 K94 U99 A98 G99 F99 
17 8 9	..BBUGCCCKUGAA.KUG...KFF......EEE.TT B98 K99 U99 A99 G98 F97 
17 8 9	.BB....CCCUGAA.KUGFF.KUG...K..EEETT. B99 K98 C99 A99 G97 F99 T99 
17 8 9	..BB....CCCG.AAKUGFF.KUG...KU.EEE.TT B96 C98 G99 U99 F99 K96 
17 8 9	...BBG..CCCG.AAKUG.FFKU....KU..EEETT B97 K98 C98 U99 G98 F98 E99 
17 8 9	BB.....CCC.GAA.KUG.FFKUG...KU.EEETT. K98 C95 U99 A99 G97 T99 
17 8 9	.BB.UGCCCKUGAA.KUG...KFF......EEE.TT B99 K95 U99 A99 G98 F97 
17 8 9	....BB..CCCGAA.KUG.FFKUG...KU.EEE.TT B96 K96 C98 U99 A99 G99 
17 8 9	..BBUGCCC.UGAA.KUG...KFF...K..EEE.TT B98 K98 U99 A99 G98 F97 
17 8 9	...BBGCCC..GAA.KUGFF.KU....KU.EEE.TT B97 K96 U99 A99 G98 F99 
17 8 9	....BB.CCCUGAA.KUGFF.KUG...K..EEETT. B96 K98 C99 A99 G97 F99 T99 
17 8 9	..BB.G..CCCGAA.KUGFF.KU....KU..EEETT B98 K98 C98 U99 A99 G98 F99 E99 
17 8 9	...BBG..CCCGAA.KUGFF.KU....KU..EEETT B97 K98 C98 U99 A99 G98 F99 E99 
17 8 9	..BBU.CCC.UGAA.KUGFF.K.G...K..EEETT. B98 K98 U99 A99 G97 F99 T99 
17 8 9	....BB..CCCGAA.KUGFF.KUG...KU..EEETT B96 K98 C98 U99 A99 G99 F99 E99 
17 8 9	..BB...CCC.GAA.KUG.FFKUG...KU.EEETT. B98 K98 C99 U99 A99 G97 T99 
17 8 9	...BB...CCCGAA.KUGFF.KUG...KU..EEETT B97 K98 C98 U99 A99 G99 F99 E99 
17 8 9	..BB....CCC.AA.KUG.FFKUG...KUGEEETT. B98 K98 C98 U99 A99 G98 T99 
17 8 9	...BBG.CCC.GAA.KUG.FFKU....KU..EEETT B97 K98 C97 U99 A99 G98 E99 
17 8 9	BB..UG.CCCUGAA.KUG...KFF...K..EEE.TT K98 C99 U99 A99 G98 F97 E98 
17 8 9	.BBK..CCCK.G.AAKUGFF..UG....U.EEETT. B99 K96 U99 G97 F99 T99 
17 8 9	.BB....CCCU.AA.KUGFF.KUG...K.GEEETT. B99 K98 C99 A99 G98 F99 T99 
17 8 9	..BBU..CCCU..AAKUGFF.K.G...K.GEEETT. B98 K98 C99 U99 G98 F99 T99 
17 8 9	..BB...CCC...AAKUGFF.KUG...KUGEEETT. B98 K98 C99 U99 G98 F99 T99 
17 11 6	BB..UGCCC.UG..AAUG...KFF...K..EEEKTT B94 U99 G98 A97 K97 F97 
17 8 9	...BB...CCCG.AAKUGFF.KUG...KU..EEETT B97 K98 C98 U99 G99 F99 E99 
17 8 9	.BB..G..CCCGAA.KUGFF.KU....KU..EEETT B99 K98 C98 U99 A99 G98 F99 E99 
17 8 9	.BB....CCCUGAA.KUG.FFKUG...K..EEE.TT B99 K96 C99 U98 A99 G99 
17 8 9	..BB...CCC.G.AAKUGFF.KUG...KU.EEETT. B98 K98 C99 U99 G97 F99 T99 
17 8 9	....BB.CCC..AA.KUG.FFKUG...KUGEEETT. B96 K98 C99 U99 A99 G98 T99 
17 11 6	..BBUG.CCCUG.AA.UG...KFF...K..EEEKTT B96 U99 G98 C99 A98 K97 F97 
17 8 9	..BBU.CCC.UGAA.KUGFF.K.G...K...EEETT B98 K98 U99 A99 G99 F99 E99 
17 8 9	..BB.G..CCCGAA.KUG.FFKU....KU.EEE.TT B98 K96 C98 U99 A99 G98 
17 8 9	....BB..CCCG.AAKUGFF.KUG...KU.EEE.TT B96 K96 C98 U99 G99 F99 
17 8 9	...BB...CCCG.AAKUGFF.KUG...KU.EEETT. B97 K98 C98 U99 G97 F99 T99 
17 8 9	.BB...CCCK.GAA.KUGFF.KUG....U.EEETT. B99 K99 U99 A99 G97 F99 T99 
17 8 9	BB..UGCCCKUG.AAKUG...KFF......EEE.TT B98 U99 G98 K95 F97 
17 8 9	..BBU..CCCUGAA.KUGFF.K.G...K..EEE.TT B98 K96 C99 U99 A99 G99 F99 
17 8 9	..BB.GCCC.UGAA.KUGFF.KU....K..EEE.TT B98 K96 U98 A99 G98 F99 
17 8 9	.BB.U.CCC.UG.AAKUGFF.K.G...K..EEE.TT B99 K96 U99 A98 G99 F99 
17 8 9	..BB..CCCKU.AA.KUGFF.KUG.....GEEETT. B94 K99 A99 F99 G98 T99 
17 8 9	...BBGCCCKUGAA.KUGFF.KU.......EEETT. B95 K99 A99 G96 F99 T99 
17 8 9	.BB...CCC.UGAA.KUGFF.KUG...K..EEE.TT B99 K96 U98 A99 G99 F99 
17 8 9	..BB.G..CCCGAA.KUGFF.KU....KU.EEE.TT B98 K96 C98 U99 A99 G98 F99 
17 8 9	..BBUG.CCCUGAA.KUGFF.K.....K..EEE.TT B98 K96 C99 U99 A99 G98 F99 
17 8 9	BB..U..CCCU.AA.KUGFF.K.G...K.GEEETT. K98 C99 U99 A99 G98 F99 T99 
17 8 9	..BBU.CCC.U.AA.KUGFF.K.G...K.GEEETT. B98 K98 U99 A99 G98 F99 T99 
17 8 9	..BBU.CCCKU.AA.KUGFF.K.G.....GEEETT. B98 K99 U99 A99 G98 F99 T99 
17 8 9	.BB..G..CCCGAA.KUGFF.KU....KU.EEE.TT B99 K96 C98 U99 A99 G98 F99 
17 8 9	.BB.U.CCC.UGAA.KUGFF.K.G...K..EEETT. B99 K98 U99 A99 G97 F99 T99 
17 8 9	..BBUG.CCCUGAA.KUGFF.K.....K..EEETT. B98 K98 C99 U99 A99 G98 F99 T99 
17 8 9	BB..U.CCCKU.AA.KUGFF.K.G.....GEEETT. K99 U97 A99 G98 F99 T99 
17 8 9	...KBBCCCKU.AA.KUGFF..UG.....GEEETT. B96 K98 A99 G98 F99 T99 
17 8 9	..BB....CCCGAA.KUGFF.KUG...KU.EEE.TT B98 K96 C98 U99 A99 G99 F99 
17 8 9	.BBK.GCCCK.GAA.KUGFF..U.....U.EEETT. B99 U99 A99 G96 F97 T99 
17 8 9	..BB.GCCCKUGAA.KUGFF.KU.......EEETT. B94 K99 A99 F99 G96 T99 
17 8 9	.BB......CCC.AAKUGFF.KUG...KUGEEETT. B99 K98 C97 U99 G98 F99 T99 
17 8 9	BB...G..CCCGAA.KUG.FFKU....KU.EEE.TT K96 C98 U99 A99 G98 F98 
17 8 9	..BB..CCC...AA.KUGFF.KUG...KUGEEETT. B98 K98 U99 A99 G98 F99 T99 
17 8 9	..BB..CCCK.G.AAKUGFF.KUG....U.EEETT. B94 K99 U99 F99 G97 T99 
17 8 9	.BB.UG.CCCUGAA.KUG...KFF...K..EEETT. B99 K98 C99 U99 A99 G98 F97 T99 
17 8 9	.BB.....CCCGAA.KUGFF.KUG...KU..EEETT B99 K98 C98 U99 A99 G99 F99 E99 
17 8 9	.BBKU.CCCKU.AA.KUG..FF.G.....G.EEETT B99 U97 A99 F97 E99 
17 8 9	....BBCCCK..AA.KUGFF.KUG....UGEEETT. B96 K99 U99 A99 G98 F99 T99 
17 8 9	..BBUG.CCCUGAA.KUGFF.K.....K...EEETT B98 K98 C99 U99 A99 G98 F99 E99 
17 8 9	.BB.U..CCCU.AA.KUGFF.K.G...K.G.EEETT B99 K98 C99 U97 A99 F99 E99 
17 8 9	...BBG..CCCGAA.KUGFF.KU....KU.EEETT. B97 K98 C98 U99 A99 G98 F99 T99 
17 8 9	..BBUG.CCCUG.AAKUGFF.K.....K..EEETT. B98 K98 C99 U99 G96 F99 T99 
17 8 9	.BB..G..CCCGAA.KUG.FFKU....KU.EEETT. B99 K98 C98 U99 A99 G96 T99 
17 8 9	....BB..CCC.AA.KUG.FFKUG...KUGEEETT. B96 K98 C98 U99 A99 G98 T99 
17 8 9	..BB.G..CCCG.AAKUGFF.KU....KU.EEETT. B98 K98 C98 U99 G96 F99 T99 
17 8 9	....BB.CCC.G.AAKUGFF.KUG...KU.EEETT. B96 K98 C99 U99 G97 F99 T99 
17 8 9	...BB..CCCUGAA.KUGFF.KUG...K..EEETT. B97 K98 C99 A99 G97 F99 T99 
17 8 9	...KBBCCCK..AA.KUG.FF.UG....UG.EEETT B96 K94 U99 A99 F98 E99 
17 8 9	.BB..G.CCC.GAA.KUG.FFKU....KU.EEETT. B99 K98 C99 U99 A99 G96 T99 
17 8 9	BB..UG.CCCUG.AAKUG...KFF...K...EEETT K98 C99 U99 G98 F97 E99 
17 8 9	..BB.G.CCC.G.AAKUGFF.KU....KU.EEETT. B98 K98 C99 U99 G96 F99 T99 
17 8 9	..BBUG.CCCUG.AAKUG...KFF...K..EEE.TT B98 K98 C99 U99 G98 F97 
17 8 9	.BB....CCC.GAA.KUG.FFKUG...KU.EEETT. B99 K98 C99 U99 A99 G97 T99 
17 8 9	.BB.U.CCCKU..AAKUG.FFK.G.....GEEETT. B99 K99 U99 G98 F98 T99 
17 8 9	..BBU.CCCKUG.AAKUG.FFK.G......EEETT. B98 K99 U99 G97 F98 T99 
17 8 9	...BBG..CCCG.AAKUGFF.KU....KU.EEETT. B97 K98 C98 U99 G96 F99 T99 
17 8 9	.BBKU.CCCKU.AA.KUG..FF.G.....GEEETT. B99 U97 A99 G98 F99 T99 
17 8 9	...BB.CCCK.GAA.KUG.FFKUG....U.EEETT. B97 K99 U99 A99 G97 T99 
17 8 9	..BB.G..CCCGAA.KUG.FFKU....KU.EEETT. B98 K98 C98 U99 A99 G96 T99 
17 8 9	..BBUGCCC.UGAA.KUGFF.K.....K..EEETT. B98 K98 U99 A99 G96 F99 T99 
17 8 9	.BB.UG.CCCUGAA.KUGFF.K.....K..EEETT. B99 K98 C99 U99 A99 G98 F99 T99 
17 8 9	.BB......CCCAA.KUG.FFKUG...KUGEEETT. B99 K98 C97 U99 A99 G98 T99 
17 8 9	..BB...CCCUGAA.KUGFF.KUG...K..EEETT. B98 K98 C99 A99 G97 F99 T99 
17 8 9	...KBBCCCKU.AA.KUG..FFUG.....GEEETT. B96 K96 A99 G98 F99 T99 
17 8 9	BB....CCCK.GAA.KUGFF.KUG....U.EEE.TT K95 C98 U99 A99 G99 F99 
17 8 9	.BB....CCC.GAA.KUGFF.KUG...KU.EEE.TT B99 K96 C99 U99 A99 G99 F99 
17 8 9	..BB...CCCU.AA.KUGFF.KUG...K.GEEETT. B98 K98 C99 A99 G98 F99 T99 
17 8 9	.BB.....CCC.AA.KUG.FFKUG...KUGEEETT. B99 K98 C98 U99 A99 G98 T99 
17 8 9	.BBK..CCCK.GAA.KUGFF..UG....U.EEETT. B99 U99 A99 G97 F97 T99 
17 8 9	.BB.UGCCC.UGAA.KUG...KFF...K..EEE.TT B99 K96 U99 A99 G98 F97 
17 8 9	..BB...CCC.GAA.KUG.FFKUG...KU.EEE.TT B94 C99 G99 A99 U99 K96 
17 8 9	.BB..GCCCK.GAA.KUGFF.KU.....U.EEETT. B99 K99 U99 A99 G96 F99 T99 
17 8 9	..BB....CCCG.AAKUGFF.KUG...KU.EEETT. B98 K98 C98 U99 G97 F99 T99 
17 8 9	..BB...CCC..AA.KUGFF.KUG...KUGEEETT. B96 C99 U99 A99 K98 F99 T99 
17 8 9	..BB.G.CCCUGAA.KUGFF.KU....K..EEETT. B98 K98 C99 A99 G96 F99 T99 
17 8 9	...BB..CCCUGAA.KUG.FFKUG...K..EEETT. B97 K98 C99 U98 A99 G99 T99 
17 8 9	.BB.U.CCC.U.AA.KUG.FFK.G...K.GEEETT. B99 K98 U97 A99 G98 T99 
17 8 9	..BBU.CCCKUGAA.KUGFF.K.G......EEETT. B98 K99 U99 A99 G97 F99 T99 
17 8 9	.BB....CCCUG.AAKUGFF.KUG...K..EEE.TT B99 K96 C99 A98 G99 F99 
17 8 9	.BB.U.CCC.U.AA.KUGFF.K.G...K.GEEETT. B99 K98 U99 A99 G98 F99 T99 
17 8 9	..BB...CCC.GAA.KUGFF.KUG...KU..EEETT B98 K98 C99 U99 A99 G99 F99 E99 
17 8 9	..BB..CCCK.GAA.KUGFF.KUG....U.EEETT. B98 K99 U99 A99 G97 F99 T99 
17 8 9	BB..UG.CCCUGAA.KUG...KFF...K..EEE.TT K98 C99 U99 A99 G98 F97 
